"qualityReportID","measureRepID","sampleID","measureSetRepID","qualityFlag","severity","lastEdited","notes"
"noConcern o.11.04.22rsv8082","o.11.04.22rsv8082",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.04.22mpox8083","o.11.04.22mpox8083",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.22infA8084","o.11.05.22infA8084",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.22infB8085","o.11.05.22infB8085",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.22rsv8086","o.11.05.22rsv8086",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.05.22mpox8087","o.11.05.22mpox8087",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.22infA8088","o.11.06.22infA8088",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.22infB8089","o.11.06.22infB8089",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.22rsv8090","o.11.06.22rsv8090",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.06.22mpox8091","o.11.06.22mpox8091",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.22infA8092","o.11.07.22infA8092",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.22infB8093","o.11.07.22infB8093",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.22rsv8094","o.11.07.22rsv8094",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.07.22mpox8095","o.11.07.22mpox8095",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.22infA8096","o.11.08.22infA8096",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.22infB8097","o.11.08.22infB8097",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.22rsv8098","o.11.08.22rsv8098",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.08.22mpox8099","o.11.08.22mpox8099",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.22infA8100","o.11.09.22infA8100",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.22infB8101","o.11.09.22infB8101",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.22rsv8102","o.11.09.22rsv8102",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.09.22mpox8103","o.11.09.22mpox8103",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.22infA8104","o.11.10.22infA8104",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.22infB8105","o.11.10.22infB8105",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.22rsv8106","o.11.10.22rsv8106",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.10.22mpox8107","o.11.10.22mpox8107",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.22infA8108","o.11.11.22infA8108",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.22infB8109","o.11.11.22infB8109",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.22rsv8110","o.11.11.22rsv8110",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.11.22mpox8111","o.11.11.22mpox8111",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.22infA8112","o.11.12.22infA8112",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.22infB8113","o.11.12.22infB8113",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.22rsv8114","o.11.12.22rsv8114",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.12.22mpox8115","o.11.12.22mpox8115",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.22infA8116","o.11.13.22infA8116",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.22infB8117","o.11.13.22infB8117",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.22rsv8118","o.11.13.22rsv8118",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.13.22mpox8119","o.11.13.22mpox8119",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.22infA8120","o.11.14.22infA8120",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.22infB8121","o.11.14.22infB8121",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.22rsv8122","o.11.14.22rsv8122",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.14.22mpox8123","o.11.14.22mpox8123",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.22infA8124","o.11.15.22infA8124",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.22infB8125","o.11.15.22infB8125",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.22rsv8126","o.11.15.22rsv8126",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.15.22mpox8127","o.11.15.22mpox8127",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.16.22infA8128","o.11.16.22infA8128",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.16.22infB8129","o.11.16.22infB8129",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.16.22rsv8130","o.11.16.22rsv8130",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.16.22mpox8131","o.11.16.22mpox8131",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.17.22infA8132","o.11.17.22infA8132",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.17.22infB8133","o.11.17.22infB8133",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.17.22rsv8134","o.11.17.22rsv8134",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.17.22mpox8135","o.11.17.22mpox8135",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.18.22infA8136","o.11.18.22infA8136",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.18.22infB8137","o.11.18.22infB8137",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.18.22rsv8138","o.11.18.22rsv8138",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.18.22mpox8139","o.11.18.22mpox8139",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.19.22infA8140","o.11.19.22infA8140",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.19.22infB8141","o.11.19.22infB8141",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.19.22rsv8142","o.11.19.22rsv8142",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.19.22mpox8143","o.11.19.22mpox8143",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.20.22infA8144","o.11.20.22infA8144",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.20.22infB8145","o.11.20.22infB8145",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.20.22rsv8146","o.11.20.22rsv8146",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.20.22mpox8147","o.11.20.22mpox8147",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.21.22infA8148","o.11.21.22infA8148",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.21.22infB8149","o.11.21.22infB8149",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.21.22rsv8150","o.11.21.22rsv8150",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.21.22mpox8151","o.11.21.22mpox8151",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.22.22infA8152","o.11.22.22infA8152",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.22.22infB8153","o.11.22.22infB8153",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.22.22rsv8154","o.11.22.22rsv8154",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.22.22mpox8155","o.11.22.22mpox8155",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.23.22infA8156","o.11.23.22infA8156",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.23.22infB8157","o.11.23.22infB8157",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.23.22rsv8158","o.11.23.22rsv8158",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.23.22mpox8159","o.11.23.22mpox8159",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.24.22infA8160","o.11.24.22infA8160",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.24.22infB8161","o.11.24.22infB8161",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.24.22rsv8162","o.11.24.22rsv8162",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.24.22mpox8163","o.11.24.22mpox8163",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.25.22infA8164","o.11.25.22infA8164",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.25.22infB8165","o.11.25.22infB8165",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.25.22rsv8166","o.11.25.22rsv8166",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.25.22mpox8167","o.11.25.22mpox8167",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.26.22infA8168","o.11.26.22infA8168",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.26.22infB8169","o.11.26.22infB8169",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.26.22rsv8170","o.11.26.22rsv8170",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.26.22mpox8171","o.11.26.22mpox8171",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.27.22infA8172","o.11.27.22infA8172",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.27.22infB8173","o.11.27.22infB8173",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.27.22rsv8174","o.11.27.22rsv8174",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.27.22mpox8175","o.11.27.22mpox8175",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.28.22infA8176","o.11.28.22infA8176",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.28.22infB8177","o.11.28.22infB8177",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.28.22rsv8178","o.11.28.22rsv8178",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.28.22mpox8179","o.11.28.22mpox8179",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.29.22infA8180","o.11.29.22infA8180",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.29.22infB8181","o.11.29.22infB8181",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.29.22rsv8182","o.11.29.22rsv8182",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.29.22mpox8183","o.11.29.22mpox8183",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.30.22infA8184","o.11.30.22infA8184",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.30.22infB8185","o.11.30.22infB8185",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.30.22rsv8186","o.11.30.22rsv8186",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.11.30.22mpox8187","o.11.30.22mpox8187",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.01.22infA8188","o.12.01.22infA8188",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.01.22infB8189","o.12.01.22infB8189",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.01.22rsv8190","o.12.01.22rsv8190",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.01.22mpox8191","o.12.01.22mpox8191",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.22infA8192","o.12.02.22infA8192",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.22infB8193","o.12.02.22infB8193",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.22rsv8194","o.12.02.22rsv8194",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.02.22mpox8195","o.12.02.22mpox8195",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.22infA8196","o.12.03.22infA8196",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.22infB8197","o.12.03.22infB8197",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.22rsv8198","o.12.03.22rsv8198",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.03.22mpox8199","o.12.03.22mpox8199",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.22infA8200","o.12.04.22infA8200",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.22infB8201","o.12.04.22infB8201",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.22rsv8202","o.12.04.22rsv8202",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.04.22mpox8203","o.12.04.22mpox8203",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.22infA8204","o.12.05.22infA8204",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.22infB8205","o.12.05.22infB8205",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.22rsv8206","o.12.05.22rsv8206",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.05.22mpox8207","o.12.05.22mpox8207",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22infA8208","o.12.06.22infA8208",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22infB8209","o.12.06.22infB8209",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22rsv8210","o.12.06.22rsv8210",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.06.22mpox8211","o.12.06.22mpox8211",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22infA8212","o.12.07.22infA8212",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22infB8213","o.12.07.22infB8213",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22rsv8214","o.12.07.22rsv8214",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.07.22mpox8215","o.12.07.22mpox8215",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22infA8216","o.12.08.22infA8216",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22infB8217","o.12.08.22infB8217",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22rsv8218","o.12.08.22rsv8218",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.08.22mpox8219","o.12.08.22mpox8219",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22infA8220","o.12.09.22infA8220",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22infB8221","o.12.09.22infB8221",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22rsv8222","o.12.09.22rsv8222",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.09.22mpox8223","o.12.09.22mpox8223",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22infA8224","o.12.10.22infA8224",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22infB8225","o.12.10.22infB8225",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22rsv8226","o.12.10.22rsv8226",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.10.22mpox8227","o.12.10.22mpox8227",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22infA8228","o.12.11.22infA8228",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22infB8229","o.12.11.22infB8229",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22rsv8230","o.12.11.22rsv8230",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.11.22mpox8231","o.12.11.22mpox8231",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22infA8232","o.12.12.22infA8232",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22infB8233","o.12.12.22infB8233",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22rsv8234","o.12.12.22rsv8234",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.12.22mpox8235","o.12.12.22mpox8235",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22infA8236","o.12.13.22infA8236",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22infB8237","o.12.13.22infB8237",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22rsv8238","o.12.13.22rsv8238",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.13.22mpox8239","o.12.13.22mpox8239",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22infA8240","o.12.14.22infA8240",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22infB8241","o.12.14.22infB8241",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22rsv8242","o.12.14.22rsv8242",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.14.22mpox8243","o.12.14.22mpox8243",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22infA8244","o.12.15.22infA8244",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22infB8245","o.12.15.22infB8245",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22rsv8246","o.12.15.22rsv8246",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.15.22mpox8247","o.12.15.22mpox8247",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22infA8248","o.12.16.22infA8248",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22infB8249","o.12.16.22infB8249",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22rsv8250","o.12.16.22rsv8250",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.16.22mpox8251","o.12.16.22mpox8251",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22infA8252","o.12.18.22infA8252",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22infB8253","o.12.18.22infB8253",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22rsv8254","o.12.18.22rsv8254",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.18.22mpox8255","o.12.18.22mpox8255",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22infA8256","o.12.19.22infA8256",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22infB8257","o.12.19.22infB8257",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22rsv8258","o.12.19.22rsv8258",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.19.22mpox8259","o.12.19.22mpox8259",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22infA8260","o.12.22.22infA8260",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22infB8261","o.12.22.22infB8261",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22rsv8262","o.12.22.22rsv8262",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.22.22mpox8263","o.12.22.22mpox8263",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22infA8264","o.12.23.22infA8264",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22infB8265","o.12.23.22infB8265",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22rsv8266","o.12.23.22rsv8266",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.23.22mpox8267","o.12.23.22mpox8267",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22infA8268","o.12.24.22infA8268",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22infB8269","o.12.24.22infB8269",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22rsv8270","o.12.24.22rsv8270",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.24.22mpox8271","o.12.24.22mpox8271",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22infA8272","o.12.25.22infA8272",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22infB8273","o.12.25.22infB8273",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22rsv8274","o.12.25.22rsv8274",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.25.22mpox8275","o.12.25.22mpox8275",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22infA8276","o.12.26.22infA8276",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22infB8277","o.12.26.22infB8277",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22rsv8278","o.12.26.22rsv8278",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.26.22mpox8279","o.12.26.22mpox8279",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22infA8280","o.12.27.22infA8280",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22infB8281","o.12.27.22infB8281",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22rsv8282","o.12.27.22rsv8282",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.27.22mpox8283","o.12.27.22mpox8283",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22infA8284","o.12.28.22infA8284",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22infB8285","o.12.28.22infB8285",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22rsv8286","o.12.28.22rsv8286",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.28.22mpox8287","o.12.28.22mpox8287",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22infA8288","o.12.29.22infA8288",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22infB8289","o.12.29.22infB8289",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22rsv8290","o.12.29.22rsv8290",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.29.22mpox8291","o.12.29.22mpox8291",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22infA8292","o.12.30.22infA8292",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22infB8293","o.12.30.22infB8293",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22rsv8294","o.12.30.22rsv8294",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.30.22mpox8295","o.12.30.22mpox8295",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22infA8296","o.12.31.22infA8296",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22infB8297","o.12.31.22infB8297",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22rsv8298","o.12.31.22rsv8298",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.12.31.22mpox8299","o.12.31.22mpox8299",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23infA8300","o.01.01.23infA8300",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23infB8301","o.01.01.23infB8301",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23rsv8302","o.01.01.23rsv8302",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.01.23mpox8303","o.01.01.23mpox8303",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23infA8304","o.01.02.23infA8304",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23infB8305","o.01.02.23infB8305",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23rsv8306","o.01.02.23rsv8306",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.02.23mpox8307","o.01.02.23mpox8307",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23infA8308","o.01.03.23infA8308",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23infB8309","o.01.03.23infB8309",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23rsv8310","o.01.03.23rsv8310",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.03.23mpox8311","o.01.03.23mpox8311",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23infA8312","o.01.04.23infA8312",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23infB8313","o.01.04.23infB8313",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23rsv8314","o.01.04.23rsv8314",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.04.23mpox8315","o.01.04.23mpox8315",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23infA8316","o.01.05.23infA8316",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23infB8317","o.01.05.23infB8317",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23rsv8318","o.01.05.23rsv8318",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.05.23mpox8319","o.01.05.23mpox8319",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23infA8320","o.01.06.23infA8320",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23infB8321","o.01.06.23infB8321",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23rsv8322","o.01.06.23rsv8322",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.06.23mpox8323","o.01.06.23mpox8323",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23infA8324","o.01.07.23infA8324",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23infB8325","o.01.07.23infB8325",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23rsv8326","o.01.07.23rsv8326",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.07.23mpox8327","o.01.07.23mpox8327",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23infA8328","o.01.08.23infA8328",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23infB8329","o.01.08.23infB8329",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23rsv8330","o.01.08.23rsv8330",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.08.23mpox8331","o.01.08.23mpox8331",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23infA8332","o.01.09.23infA8332",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23infB8333","o.01.09.23infB8333",NA,NA,"noConcern",NA,2024-02-05,NA
"noConcern o.01.09.23rsv8334","o.01.09.23rsv8334",NA,NA,"noConcern",NA,2024-02-05,NA
